Date & Hour,"Total
Type A
Buildings lbs steam "," Total
Type B
Buildings lbs steam  "," Total 
Type C
Buildings lbs steam ", Steam Totals lbs steam ,Type A MWth,Type B MWth,Type C MWth,Steam Totals MWth,Outside Air Temp deg F,Outside Air Relative Humidity %,Outside Air Enthalpy BTU/lb
10/22/16 8:00,"25,480","33,499","53,009","111,988",7.69,10.11,16,33.8,40,98,15.28
10/22/16 9:00,"24,921","35,095","49,475","109,490",7.52,10.59,14.93,33.04,40,99,15.34
10/22/16 10:00,"24,882","36,187","54,923","115,992",7.51,10.92,16.58,35.01,40,99,15.34
10/22/16 11:00,"26,012","36,627","52,745","115,384",7.85,11.05,15.92,34.82,40,99,15.34
10/22/16 12:00,"26,306","35,813","52,994","115,114",7.94,10.81,15.99,34.74,40,98,15.28
10/22/16 13:00,"26,024","36,073","54,487","116,584",7.85,10.89,16.44,35.18,39,97,14.78
10/22/16 14:00,"25,304","34,878","54,426","114,608",7.64,10.53,16.43,34.59,39,94,14.6
10/22/16 15:00,"26,032","36,796","51,470","114,298",7.86,11.1,15.53,34.49,39,95,14.66
10/22/16 16:00,"26,521","37,609","54,558","118,688",8,11.35,16.46,35.82,39,91,14.43
10/22/16 17:00,"24,448","32,980","51,882","109,310",7.38,9.95,15.66,32.99,40,86,14.56
10/22/16 18:00,"22,844","33,307","49,291","105,441",6.89,10.05,14.88,31.82,42,79,14.95
10/22/16 19:00,"21,926","31,867","48,107","101,900",6.62,9.62,14.52,30.75,42,76,14.76
10/22/16 20:00,"22,822","30,780","46,603","100,205",6.89,9.29,14.06,30.24,42,72,14.51
10/22/16 21:00,"21,461","31,014","46,655","99,131",6.48,9.36,14.08,29.92,42,73,14.57
10/22/16 22:00,"22,632","32,539","47,841","103,011",6.83,9.82,14.44,31.09,42,72,14.51
10/22/16 23:00,"22,251","31,627","48,505","102,383",6.72,9.54,14.64,30.9,42,76,14.76
10/23/16 0:00,"22,992","31,101","45,751","99,843",6.94,9.39,13.81,30.13,41,80,14.61
10/23/16 1:00,"21,769","28,756","45,467","95,993",6.57,8.68,13.72,28.97,41,73,14.18
10/23/16 2:00,"22,505","31,235","46,273","100,013",6.79,9.43,13.96,30.18,41,73,14.18
10/23/16 3:00,"23,331","29,689","43,603","96,623",7.04,8.96,13.16,29.16,40,78,14.08
10/23/16 4:00,"22,999","30,172","45,825","98,996",6.94,9.11,13.83,29.88,40,79,14.14
10/23/16 5:00,"24,444","29,934","47,816","102,194",7.38,9.03,14.43,30.84,40,78,14.08
10/23/16 6:00,"25,596","32,671","54,031","112,298",7.72,9.86,16.31,33.89,40,77,14.02
10/23/16 7:00,"24,047","33,715","53,433","111,195",7.26,10.17,16.13,33.56,40,80,14.2
10/23/16 8:00,"23,570","32,873","49,941","106,384",7.11,9.92,15.07,32.11,41,77,14.42
10/23/16 9:00,"22,365","32,176","47,674","102,215",6.75,9.71,14.39,30.85,44,76,15.59
10/23/16 10:00,"21,786","31,467","46,595","99,848",6.57,9.5,14.06,30.13,45,78,16.15
10/23/16 11:00,"20,434","29,451","41,486","91,371",6.17,8.89,12.52,27.57,46,75,16.37
10/23/16 12:00,"18,937","28,299","40,793","88,028",5.71,8.54,12.31,26.57,48,74,17.16
10/23/16 13:00,"18,523","27,850","40,132","86,504",5.59,8.4,12.11,26.11,49,72,17.44
10/23/16 14:00,"17,807","25,988","36,534","80,328",5.37,7.84,11.03,24.24,50,70,17.72
10/23/16 15:00,"16,761","23,563","34,653","74,977",5.06,7.11,10.46,22.63,51,68,17.99
10/23/16 16:00,"16,318","24,997","35,172","76,488",4.92,7.54,10.61,23.08,52,70,18.62
10/23/16 17:00,"16,265","23,941","33,874","74,079",4.91,7.23,10.22,22.36,52,71,18.71
10/23/16 18:00,"17,291","25,359","35,085","77,734",5.22,7.65,10.59,23.46,51,78,18.87
10/23/16 19:00,"18,425","28,013","40,136","86,573",5.56,8.45,12.11,26.13,48,88,18.27
10/23/16 20:00,"18,407","26,753","39,633","84,792",5.55,8.07,11.96,25.59,46,92,17.62
10/23/16 21:00,"17,502","26,346","37,938","81,786",5.28,7.95,11.45,24.68,45,92,17.15
10/23/16 22:00,"18,602","29,158","39,334","87,094",5.61,8.8,11.87,26.28,45,92,17.15
10/23/16 23:00,"19,857","28,949","40,739","89,545",5.99,8.74,12.29,27.02,44,91,16.62
10/24/16 0:00,"18,265","27,093","36,638","81,996",5.51,8.18,11.06,24.75,44,92,16.69
10/24/16 1:00,"17,483","25,236","35,831","78,550",5.28,7.62,10.81,23.71,45,94,17.29
10/24/16 2:00,"18,968","25,478","36,458","80,904",5.72,7.69,11,24.42,46,96,17.92
10/24/16 3:00,"17,889","23,528","37,261","78,679",5.4,7.1,11.25,23.74,45,97,17.51
10/24/16 4:00,"18,975","24,764","38,597","82,336",5.73,7.47,11.65,24.85,46,95,17.84
10/24/16 5:00,"20,561","25,621","39,694","85,876",6.21,7.73,11.98,25.92,47,95,18.33
10/24/16 6:00,"23,479","28,143","43,472","95,094",7.09,8.49,13.12,28.7,46,94,17.77
10/24/16 7:00,"24,130","29,871","45,696","99,697",7.28,9.01,13.79,30.09,47,90,17.94
10/24/16 8:00,"23,248","32,356","46,819","102,423",7.02,9.76,14.13,30.91,47,87,17.71
10/24/16 9:00,"25,362","36,470","49,161","110,993",7.65,11.01,14.84,33.5,46,92,17.62
10/24/16 10:00,"24,713","32,554","46,060","103,327",7.46,9.82,13.9,31.18,45,88,16.86
10/24/16 11:00,"24,328","32,805","45,162","102,295",7.34,9.9,13.63,30.87,45,84,16.58
10/24/16 12:00,"24,877","34,109","48,225","107,211",7.51,10.29,14.55,32.36,44,91,16.62
10/24/16 13:00,"26,142","33,157","47,709","107,008",7.89,10.01,14.4,32.29,43,95,16.43
10/24/16 14:00,"24,551","31,077","47,688","103,316",7.41,9.38,14.39,31.18,43,88,15.97
10/24/16 15:00,"23,577","31,294","44,827","99,698",7.12,9.44,13.53,30.09,44,78,15.73
10/24/16 16:00,"23,162","31,108","46,485","100,755",6.99,9.39,14.03,30.41,44,75,15.52
10/24/16 17:00,"23,357","31,374","46,603","101,335",7.05,9.47,14.06,30.58,45,76,16.01
10/24/16 18:00,"23,957","34,255","49,307","107,518",7.23,10.34,14.88,32.45,44,73,15.38
10/24/16 19:00,"23,248","33,450","48,466","105,164",7.02,10.09,14.63,31.74,42,74,14.64
10/24/16 20:00,"23,291","31,582","49,700","104,573",7.03,9.53,15,31.56,42,74,14.64
10/24/16 21:00,"21,263","31,709","46,422","99,394",6.42,9.57,14.01,30,42,76,14.76
10/24/16 22:00,"21,926","32,191","45,952","100,068",6.62,9.71,13.87,30.2,43,78,15.31
10/24/16 23:00,"21,956","31,052","44,816","97,824",6.63,9.37,13.53,29.52,43,77,15.24
10/25/16 0:00,"21,568","31,284","44,273","97,125",6.51,9.44,13.36,29.31,42,76,14.76
10/25/16 1:00,"22,436","31,214","45,777","99,427",6.77,9.42,13.81,30.01,41,80,14.61
10/25/16 2:00,"22,875","32,090","47,762","102,728",6.9,9.68,14.41,31,39,92,14.49
10/25/16 3:00,"23,364","30,413","45,740","99,517",7.05,9.18,13.8,30.03,39,86,14.14
10/25/16 4:00,"24,006","31,196","45,216","100,418",7.24,9.41,13.65,30.31,39,90,14.37
10/25/16 5:00,"25,932","31,604","49,886","107,422",7.83,9.54,15.06,32.42,39,85,14.09
10/25/16 6:00,"28,585","35,136","54,793","118,514",8.63,10.6,16.54,35.77,39,87,14.2
10/25/16 7:00,"29,558","38,536","57,314","125,408",8.92,11.63,17.3,37.85,39,89,14.32
10/25/16 8:00,"29,130","40,236","59,845","129,212",8.79,12.14,18.06,38.99,39,86,14.14
10/25/16 9:00,"28,598","40,428","56,956","125,982",8.63,12.2,17.19,38.02,39,79,13.74
10/25/16 10:00,"30,074","39,483","59,379","128,937",9.08,11.92,17.92,38.91,39,74,13.46
10/25/16 11:00,"28,879","40,134","56,712","125,726",8.72,12.11,17.12,37.94,38,80,13.4
10/25/16 12:00,"26,877","35,259","52,947","115,083",8.11,10.64,15.98,34.73,40,69,13.55
10/25/16 13:00,"26,144","34,469","51,907","112,520",7.89,10.4,15.67,33.96,41,69,13.93
10/25/16 14:00,"26,978","34,899","53,888","115,765",8.14,10.53,16.26,34.94,42,57,13.57
10/25/16 15:00,"26,350","34,184","52,894","113,428",7.95,10.32,15.96,34.23,43,56,13.87
10/25/16 16:00,"27,187","35,275","54,683","117,144",8.2,10.65,16.5,35.35,42,56,13.5
10/25/16 17:00,"26,835","35,133","54,080","116,048",8.1,10.6,16.32,35.02,42,59,13.69
10/25/16 18:00,"27,403","36,023","55,287","118,713",8.27,10.87,16.68,35.83,41,61,13.45
10/25/16 19:00,"27,013","36,181","54,666","117,859",8.15,10.92,16.5,35.57,40,70,13.61
10/25/16 20:00,"28,473","38,127","57,137","123,737",8.59,11.51,17.24,37.34,38,71,12.91
10/25/16 21:00,"28,655","38,400","57,580","124,635",8.65,11.59,17.38,37.61,38,70,12.85
10/25/16 22:00,"28,690","38,539","57,698","124,927",8.66,11.63,17.41,37.7,38,70,12.85
10/25/16 23:00,"28,875","38,783","58,154","125,812",8.71,11.7,17.55,37.97,38,69,12.8
10/26/16 0:00,"29,083","36,585","55,182","120,850",8.78,11.04,16.65,36.47,37,67,12.32
10/26/16 1:00,"28,831","36,522","54,762","120,115",8.7,11.02,16.53,36.25,37,69,12.43
10/26/16 2:00,"28,868","36,664","55,175","120,707",8.71,11.06,16.65,36.43,37,69,12.43
10/26/16 3:00,"29,053","36,910","55,641","121,604",8.77,11.14,16.79,36.7,37,68,12.38
10/26/16 4:00,"29,906","38,039","57,213","125,158",9.03,11.48,17.27,37.77,36,68,12.01
10/26/16 5:00,"29,197","37,629","55,954","122,780",8.81,11.36,16.89,37.05,36,73,12.27
10/26/16 6:00,"29,236","37,779","56,213","123,228",8.82,11.4,16.96,37.19,36,73,12.27
10/26/16 7:00,"29,573","38,155","56,909","124,638",8.92,11.51,17.17,37.61,36,71,12.17
10/26/16 8:00,"29,162","37,954","56,399","123,515",8.8,11.45,17.02,37.28,36,74,12.32
10/26/16 9:00,"28,605","37,649","55,407","121,660",8.63,11.36,16.72,36.72,36,78,12.53
10/26/16 10:00,"28,943","38,029","56,190","123,162",8.73,11.48,16.96,37.17,36,76,12.42
10/26/16 11:00,"29,348","40,101","58,425","127,873",8.86,12.1,17.63,38.59,36,73,12.27
10/26/16 12:00,"29,457","38,870","55,519","123,846",8.89,11.73,16.76,37.38,37,74,12.69
10/26/16 13:00,"28,016","37,159","55,363","120,539",8.46,11.21,16.71,36.38,38,66,12.63
10/26/16 14:00,"28,225","37,517","55,051","120,793",8.52,11.32,16.61,36.45,38,63,12.47
10/26/16 15:00,"26,304","34,674","54,072","115,050",7.94,10.46,16.32,34.72,39,63,12.83
10/26/16 16:00,"27,298","35,395","53,406","116,099",8.24,10.68,16.12,35.04,39,62,12.77
10/26/16 17:00,"27,883","36,671","57,106","121,660",8.41,11.07,17.23,36.72,38,63,12.47
10/26/16 18:00,"27,645","40,859","58,091","126,596",8.34,12.33,17.53,38.21,37,67,12.32
10/26/16 19:00,"26,909","40,267","59,670","126,846",8.12,12.15,18.01,38.28,36,77,12.48
10/26/16 20:00,"27,492","39,193","58,968","125,654",8.3,11.83,17.8,37.92,35,77,12.1
10/26/16 21:00,"28,115","40,102","61,661","129,878",8.48,12.1,18.61,39.2,34,80,11.88
10/26/16 22:00,"28,985","39,382","57,853","126,220",8.75,11.89,17.46,38.09,33,82,11.6
10/26/16 23:00,"28,185","40,088","56,226","124,498",8.51,12.1,16.97,37.57,33,80,11.51
10/27/16 0:00,"27,784","38,151","56,057","121,993",8.38,11.51,16.92,36.82,33,73,11.18
10/27/16 1:00,"26,856","36,852","52,942","116,650",8.1,11.12,15.98,35.2,34,71,11.45
10/27/16 2:00,"29,274","37,871","54,078","121,223",8.83,11.43,16.32,36.58,33,85,11.74
10/27/16 3:00,"31,199","39,703","59,521","130,423",9.42,11.98,17.96,39.36,31,95,11.43
10/27/16 4:00,"32,238","41,394","58,719","132,352",9.73,12.49,17.72,39.94,30,97,11.13
10/27/16 5:00,"34,213","42,017","61,653","137,882",10.33,12.68,18.61,41.61,30,97,11.13
10/27/16 6:00,"36,202","46,804","68,929","151,935",10.93,14.12,20.8,45.85,31,97,11.52
10/27/16 7:00,"35,217","49,230","70,088","154,535",10.63,14.86,21.15,46.64,31,95,11.43
10/27/16 8:00,"36,145","50,811","70,716","157,671",10.91,15.33,21.34,47.58,32,94,11.77
10/27/16 9:00,"37,100","52,776","73,136","163,011",11.2,15.93,22.07,49.2,32,94,11.77
10/27/16 10:00,"36,090","48,560","68,310","152,960",10.89,14.66,20.62,46.16,33,94,12.16
10/27/16 11:00,"34,775","46,473","68,208","149,456",10.49,14.03,20.58,45.1,34,94,12.55
10/27/16 12:00,"34,931","47,618","66,632","149,182",10.54,14.37,20.11,45.02,34,95,12.6
10/27/16 13:00,"31,797","46,150","64,341","142,288",9.6,13.93,19.42,42.94,35,95,13
10/27/16 14:00,"30,717","44,154","63,105","137,976",9.27,13.33,19.04,41.64,37,94,13.76
10/27/16 15:00,"29,259","42,361","57,417","129,038",8.83,12.78,17.33,38.94,38,95,14.24
10/27/16 16:00,"26,550","39,138","57,963","123,652",8.01,11.81,17.49,37.32,39,95,14.66
10/27/16 17:00,"26,106","38,019","53,810","117,935",7.88,11.47,16.24,35.59,40,94,15.03
10/27/16 18:00,"24,436","37,443","53,261","115,140",7.37,11.3,16.07,34.75,41,95,15.53
10/27/16 19:00,"22,453","36,627","52,209","111,289",6.78,11.05,15.76,33.59,41,96,15.6
10/27/16 20:00,"22,604","34,599","49,519","106,722",6.82,10.44,14.94,32.21,42,95,15.98
10/27/16 21:00,"21,318","32,628","45,507","99,453",6.43,9.85,13.73,30.01,42,96,16.04
10/27/16 22:00,"21,288","31,699","44,368","97,355",6.42,9.57,13.39,29.38,43,98,16.63
10/27/16 23:00,"21,080","31,440","44,471","96,991",6.36,9.49,13.42,29.27,44,97,17.03
10/28/16 0:00,"21,440","31,556","42,358","95,354",6.47,9.52,12.78,28.78,44,88,16.41
10/28/16 1:00,"22,425","31,929","43,518","97,872",6.77,9.64,13.13,29.54,42,80,15.02
10/28/16 2:00,"22,401","31,336","45,573","99,309",6.76,9.46,13.75,29.97,41,83,14.79
10/28/16 3:00,"25,360","34,364","47,920","107,643",7.65,10.37,14.46,32.49,39,85,14.09
10/28/16 4:00,"26,993","36,456","51,873","115,322",8.15,11,15.65,34.8,37,88,13.44
10/28/16 5:00,"29,103","38,255","54,488","121,846",8.78,11.54,16.44,36.77,36,88,13.04
10/28/16 6:00,"31,546","42,566","63,585","137,698",9.52,12.85,19.19,41.56,35,87,12.6
10/28/16 7:00,"31,289","44,528","62,081","137,898",9.44,13.44,18.74,41.62,35,84,12.45
10/28/16 8:00,"32,248","46,442","65,520","144,211",9.73,14.02,19.77,43.52,36,82,12.73
10/28/16 9:00,"32,620","46,860","65,961","145,442",9.84,14.14,19.91,43.89,35,82,12.35
10/28/16 10:00,"31,431","45,186","62,103","138,719",9.49,13.64,18.74,41.86,35,82,12.35
10/28/16 11:00,"31,394","42,669","61,708","135,772",9.47,12.88,18.62,40.97,36,79,12.58
10/28/16 12:00,"29,696","40,996","60,590","131,281",8.96,12.37,18.29,39.62,37,77,12.85
10/28/16 13:00,"28,338","40,523","58,603","127,464",8.55,12.23,17.69,38.47,38,75,13.13
10/28/16 14:00,"26,580","37,675","54,588","118,843",8.02,11.37,16.47,35.87,39,73,13.4
10/28/16 15:00,"24,882","32,927","50,784","108,594",7.51,9.94,15.33,32.77,41,69,13.93
10/28/16 16:00,"23,803","31,990","46,848","102,641",7.18,9.65,14.14,30.98,42,66,14.13
10/28/16 17:00,"23,864","34,075","50,872","108,810",7.2,10.28,15.35,32.84,43,64,14.39
10/28/16 18:00,"24,605","35,468","52,129","112,203",7.43,10.7,15.73,33.86,42,68,14.26
10/28/16 19:00,"25,040","38,908","54,788","118,735",7.56,11.74,16.53,35.83,39,79,13.74
10/28/16 20:00,"27,192","40,597","58,986","126,775",8.21,12.25,17.8,38.26,34,91,12.41
10/28/16 21:00,"29,432","42,063","61,325","132,821",8.88,12.69,18.51,40.08,31,94,11.39
10/28/16 22:00,"29,896","42,544","60,828","133,268",9.02,12.84,18.36,40.22,30,96,11.09
10/28/16 23:00,"30,430","42,017","57,603","130,050",9.18,12.68,17.38,39.25,29,97,10.76
10/29/16 0:00,"29,682","41,360","59,121","130,163",8.96,12.48,17.84,39.28,30,96,11.09
10/29/16 1:00,"28,707","39,135","54,347","122,189",8.66,11.81,16.4,36.88,31,92,11.3
10/29/16 2:00,"26,059","38,139","50,337","114,535",7.86,11.51,15.19,34.57,34,85,12.12
10/29/16 3:00,"27,498","37,092","52,867","117,456",8.3,11.19,15.95,35.45,34,85,12.12
10/29/16 4:00,"27,539","35,115","51,983","114,638",8.31,10.6,15.69,34.6,35,84,12.45
10/29/16 5:00,"27,105","36,845","53,726","117,676",8.18,11.12,16.21,35.51,35,81,12.3
10/29/16 6:00,"27,253","37,336","53,678","118,267",8.22,11.27,16.2,35.69,37,78,12.91
10/29/16 7:00,"26,022","36,797","54,048","116,867",7.85,11.11,16.31,35.27,38,81,13.46
10/29/16 8:00,"24,719","35,349","53,326","113,394",7.46,10.67,16.09,34.22,38,81,13.46
10/29/16 9:00,"22,082","32,814","46,108","101,003",6.66,9.9,13.91,30.48,41,77,14.42
10/29/16 10:00,"19,317","27,746","40,136","87,199",5.83,8.37,12.11,26.32,45,73,15.8
10/29/16 11:00,"15,627","22,855","33,383","71,865",4.72,6.9,10.07,21.69,51,69,18.08
10/29/16 12:00,"14,430","19,266","28,206","61,902",4.35,5.81,8.51,18.68,57,66,20.59
10/29/16 13:00,"11,787","17,156","27,609","56,552",3.56,5.18,8.33,17.07,60,69,22.44
10/29/16 14:00,"11,831","16,301","26,552","54,684",3.57,4.92,8.01,16.5,62,66,23.13
10/29/16 15:00,"10,551","13,898","24,602","49,051",3.18,4.19,7.42,14.8,63,70,24.2
10/29/16 16:00,"10,309","11,783","22,247","44,340",3.11,3.56,6.71,13.38,65,65,24.64
10/29/16 17:00,"11,168","11,572","22,833","45,573",3.37,3.49,6.89,13.75,68,71,27.33
10/29/16 18:00,"10,011","12,589","23,493","46,093",3.02,3.8,7.09,13.91,66,73,26.39
10/29/16 19:00,"10,739","13,511","22,806","47,056",3.24,4.08,6.88,14.2,65,75,26.07
10/29/16 20:00,"11,062","13,715","25,221","49,997",3.34,4.14,7.61,15.09,63,89,26.76
10/29/16 21:00,"10,434","13,904","22,782","47,120",3.15,4.2,6.88,14.22,61,89,25.48
10/29/16 22:00,"11,655","14,484","23,977","50,115",3.52,4.37,7.24,15.12,61,88,25.35
10/29/16 23:00,"11,592","14,105","24,890","50,587",3.5,4.26,7.51,15.27,60,90,24.98
10/30/16 0:00,"12,202","14,698","25,503","52,403",3.68,4.44,7.7,15.81,60,91,25.1
10/30/16 1:00,"12,751","18,197","26,360","57,307",3.85,5.49,7.96,17.29,57,89,23.08
10/30/16 2:00,"13,124","16,670","26,386","56,180",3.96,5.03,7.96,16.95,55,90,22.06
10/30/16 3:00,"13,187","17,163","27,270","57,620",3.98,5.18,8.23,17.39,54,90,21.51
10/30/16 4:00,"14,533","19,475","28,132","62,140",4.39,5.88,8.49,18.75,54,92,21.7
10/30/16 5:00,"14,561","20,794","31,898","67,252",4.39,6.28,9.63,20.3,53,88,20.78
10/30/16 6:00,"16,628","22,091","34,526","73,245",5.02,6.67,10.42,22.1,52,89,20.35
10/30/16 7:00,"16,629","24,011","36,029","76,670",5.02,7.25,10.87,23.14,51,89,19.83
10/30/16 8:00,"15,928","23,958","36,227","76,113",4.81,7.23,10.93,22.97,51,90,19.92
10/30/16 9:00,"17,000","22,647","34,124","73,770",5.13,6.83,10.3,22.26,51,89,19.83
10/30/16 10:00,"16,556","23,316","35,457","75,329",5,7.04,10.7,22.73,52,89,20.35
10/30/16 11:00,"16,198","22,612","34,047","72,857",4.89,6.82,10.28,21.99,52,87,20.17
10/30/16 12:00,"16,669","24,083","34,595","75,347",5.03,7.27,10.44,22.74,53,89,20.87
10/30/16 13:00,"16,761","24,471","35,398","76,630",5.06,7.39,10.68,23.13,52,90,20.44
10/30/16 14:00,"16,488","24,447","35,489","76,424",4.98,7.38,10.71,23.06,52,94,20.81
10/30/16 15:00,"18,069","25,650","38,792","82,511",5.45,7.74,11.71,24.9,51,95,20.37
10/30/16 16:00,"18,409","28,546","40,707","87,662",5.56,8.62,12.28,26.46,50,97,20.01
10/30/16 17:00,"19,791","30,241","41,828","91,860",5.97,9.13,12.62,27.72,48,97,18.98
10/30/16 18:00,"21,494","31,750","45,217","98,460",6.49,9.58,13.65,29.71,46,98,18.07
10/30/16 19:00,"21,551","31,610","46,507","99,668",6.5,9.54,14.04,30.08,45,98,17.58
10/30/16 20:00,"21,730","32,390","46,344","100,464",6.56,9.78,13.99,30.32,43,97,16.57
10/30/16 21:00,"21,490","31,353","45,152","97,994",6.49,9.46,13.63,29.57,42,97,16.11
10/30/16 22:00,"22,146","31,999","43,021","97,166",6.68,9.66,12.98,29.32,42,96,16.04
10/30/16 23:00,"21,995","32,767","43,925","98,687",6.64,9.89,13.26,29.78,41,94,15.47
10/31/16 0:00,"21,074","32,900","43,381","97,355",6.36,9.93,13.09,29.38,41,92,15.35
10/31/16 1:00,"22,536","32,312","45,337","100,186",6.8,9.75,13.68,30.23,40,94,15.03
10/31/16 2:00,"24,142","31,891","44,971","101,005",7.29,9.62,13.57,30.48,39,94,14.6
10/31/16 3:00,"24,875","31,073","44,592","100,540",7.51,9.38,13.46,30.34,38,94,14.18
10/31/16 4:00,"24,694","33,323","48,322","106,339",7.45,10.06,14.58,32.09,38,93,14.13
10/31/16 5:00,"27,258","35,202","53,095","115,555",8.23,10.62,16.02,34.87,37,93,13.71
10/31/16 6:00,"30,200","40,082","54,978","125,260",9.11,12.1,16.59,37.8,37,92,13.66
10/31/16 7:00,"31,375","41,882","57,785","131,042",9.47,12.64,17.44,39.55,36,95,13.41
10/31/16 8:00,"31,538","43,357","63,441","138,336",9.52,13.08,19.15,41.75,34,97,12.7
10/31/16 9:00,"29,962","40,228","57,132","127,322",9.04,12.14,17.24,38.42,34,96,12.65
10/31/16 10:00,"26,548","34,060","51,291","111,900",8.01,10.28,15.48,33.77,38,84,13.62
10/31/16 11:00,"26,287","34,297","50,107","110,691",7.93,10.35,15.12,33.41,40,76,13.96
10/31/16 12:00,"25,141","33,011","49,966","108,119",7.59,9.96,15.08,32.63,40,74,13.84
10/31/16 13:00,"25,283","33,895","50,559","109,737",7.63,10.23,15.26,33.12,41,71,14.05
10/31/16 14:00,"25,639","32,348","50,237","108,224",7.74,9.76,15.16,32.66,41,72,14.12
10/31/16 15:00,"23,260","31,762","46,518","101,540",7.02,9.59,14.04,30.64,42,71,14.45
10/31/16 16:00,"23,738","29,019","44,592","97,349",7.16,8.76,13.46,29.38,43,68,14.65
10/31/16 17:00,"22,640","30,806","46,958","100,404",6.83,9.3,14.17,30.3,44,72,15.32
10/31/16 18:00,"23,855","34,847","51,397","110,099",7.2,10.52,15.51,33.23,42,79,14.95
10/31/16 19:00,"25,579","39,413","57,505","122,497",7.72,11.89,17.35,36.97,36,92,13.25
10/31/16 20:00,"27,083","41,101","56,992","125,176",8.17,12.4,17.2,37.78,33,94,12.16
10/31/16 21:00,"28,083","40,725","57,587","126,395",8.48,12.29,17.38,38.14,31,95,11.43
10/31/16 22:00,"29,164","40,877","58,843","128,883",8.8,12.34,17.76,38.9,30,96,11.09
10/31/16 23:00,"31,573","41,290","56,707","129,571",9.53,12.46,17.11,39.1,29,97,10.76
2011/1/16 00:00,"29,463","41,959","57,638","129,060",8.89,12.66,17.39,38.95,28,98,10.42
2011/1/16 01:00,"26,470","40,107","55,511","122,088",7.99,12.1,16.75,36.84,31,95,11.43
2011/1/16 02:00,"26,919","38,723","51,289","116,931",8.12,11.69,15.48,35.29,32,92,11.68
2011/1/16 03:00,"27,869","36,465","52,514","116,848",8.41,11,15.85,35.26,33,92,12.06
2011/1/16 04:00,"28,411","36,238","54,364","119,012",8.57,10.94,16.41,35.92,32,91,11.63
2011/1/16 05:00,"28,923","38,342","54,064","121,328",8.73,11.57,16.32,36.62,33,90,11.97
2011/1/16 06:00,"32,837","43,015","59,576","135,428",9.91,12.98,17.98,40.87,33,87,11.83
2011/1/16 07:00,"31,616","45,432","63,874","140,923",9.54,13.71,19.28,42.53,33,88,11.88
2011/1/16 08:00,"32,727","46,411","62,722","141,859",9.88,14.01,18.93,42.81,34,87,12.21
2011/1/16 09:00,"29,391","41,075","60,175","130,641",8.87,12.4,18.16,39.43,36,80,12.63
2011/1/16 10:00,"25,913","33,753","49,190","108,857",7.82,10.19,14.85,32.85,39,75,13.51
2011/1/16 11:00,"23,249","30,789","45,429","99,468",7.02,9.29,13.71,30.02,42,72,14.51
2011/1/16 12:00,"19,834","26,643","36,935","83,412",5.99,8.04,11.15,25.17,47,68,16.27
2011/1/16 13:00,"15,929","24,652","33,274","73,855",4.81,7.44,10.04,22.29,51,66,17.82
2011/1/16 14:00,"15,123","20,970","29,236","65,329",4.56,6.33,8.82,19.72,54,68,19.36
2011/1/16 15:00,"14,626","19,571","29,271","63,468",4.41,5.91,8.83,19.15,56,68,20.31
2011/1/16 16:00,"15,258","19,440","28,584","63,283",4.6,5.87,8.63,19.1,55,72,20.23
2011/1/16 17:00,"15,553","23,319","33,405","72,276",4.69,7.04,10.08,21.81,53,76,19.65
2011/1/16 18:00,"16,135","27,372","36,525","80,032",4.87,8.26,11.02,24.15,52,78,19.35
2011/1/16 19:00,"15,530","27,009","38,947","81,486",4.69,8.15,11.75,24.59,51,77,18.78
2011/1/16 20:00,"15,243","24,956","37,999","78,199",4.6,7.53,11.47,23.6,51,78,18.87
2011/1/16 21:00,"15,764","25,176","36,916","77,856",4.76,7.6,11.14,23.5,50,80,18.56
2011/1/16 22:00,"16,031","24,528","35,737","76,296",4.84,7.4,10.79,23.03,50,81,18.65
2011/1/16 23:00,"14,978","24,419","34,594","73,991",4.52,7.37,10.44,22.33,49,81,18.18
2011/2/16 00:00,"14,664","23,053","32,328","70,045",4.43,6.96,9.76,21.14,50,81,18.65
2011/2/16 01:00,"15,178","22,719","34,312","72,208",4.58,6.86,10.35,21.79,49,83,18.34
2011/2/16 02:00,"15,144","22,784","34,545","72,473",4.57,6.88,10.43,21.87,49,83,18.34
2011/2/16 03:00,"15,115","21,770","31,073","67,959",4.56,6.57,9.38,20.51,49,85,18.5
2011/2/16 04:00,"15,983","22,849","32,683","71,514",4.82,6.9,9.86,21.58,49,87,18.67
2011/2/16 05:00,"16,926","22,313","36,366","75,604",5.11,6.73,10.97,22.82,49,88,18.75
